dbName	refName	Shape-it::Tanimoto	Shape-it::Tversky_Ref	Shape-it::Tversky_Db	overlap	refVolume	dbVolume
MOL_7590	PD1-PDL1.sdf	0.244	0.348	0.451	3438.2	10017	7495.7
MOL_7591	PD1-PDL1.sdf	0.272	0.378	0.491	3740	10017	7488.1
MOL_7592	PD1-PDL1.sdf	0.243	0.346	0.449	3421	10017	7494.2
MOL_7593	PD1-PDL1.sdf	0.274	0.381	0.494	3766.7	10017	7498.2
MOL_7594	PD1-PDL1.sdf	0.232	0.333	0.433	3293.6	10017	7477.4
MOL_7595	PD1-PDL1.sdf	0.25	0.354	0.459	3501.1	10017	7506.9
MOL_7596	PD1-PDL1.sdf	0.255	0.36	0.468	3555.4	10017	7474.7
MOL_7597	PD1-PDL1.sdf	0.211	0.314	0.391	3115.2	10017	7865.1
MOL_7598	PD1-PDL1.sdf	0.231	0.339	0.421	3362.2	10017	7871.5
MOL_7599	PD1-PDL1.sdf	0.227	0.335	0.415	3317.1	10017	7883.3
MOL_7600	PD1-PDL1.sdf	0.252	0.363	0.451	3598.4	10017	7875.8
MOL_7601	PD1-PDL1.sdf	0.169	0.261	0.324	2587	10017	7874.8
MOL_7602	PD1-PDL1.sdf	0.245	0.355	0.441	3519.6	10017	7873.3
MOL_7603	PD1-PDL1.sdf	0.273	0.386	0.483	3821.2	10017	7804.5
MOL_7604	PD1-PDL1.sdf	0.25	0.36	0.45	3569.1	10017	7813.6
MOL_7605	PD1-PDL1.sdf	0.2	0.299	0.375	2966.4	10017	7806
MOL_7606	PD1-PDL1.sdf	0.25	0.36	0.451	3560.9	10017	7777.3
MOL_7607	PD1-PDL1.sdf	0.3	0.415	0.519	4108.3	10017	7808.4
MOL_7608	PD1-PDL1.sdf	0.198	0.297	0.372	2943.2	10017	7812.1
MOL_7609	PD1-PDL1.sdf	0.171	0.262	0.329	2597.6	10017	7793.6
MOL_7610	PD1-PDL1.sdf	0.258	0.37	0.462	3660.7	10017	7806
MOL_7611	PD1-PDL1.sdf	0.277	0.389	0.492	3850.5	10017	7714.2
MOL_7612	PD1-PDL1.sdf	0.254	0.363	0.459	3593.7	10017	7715.7
MOL_7613	PD1-PDL1.sdf	0.287	0.403	0.499	3998.4	10017	7905.6
MOL_7614	PD1-PDL1.sdf	0.228	0.335	0.415	3324.9	10017	7898.2
MOL_7615	PD1-PDL1.sdf	0.289	0.404	0.503	4006.7	10017	7865.5
MOL_7616	PD1-PDL1.sdf	0.177	0.271	0.337	2684.9	10017	7865.2
MOL_7617	PD1-PDL1.sdf	0.253	0.364	0.452	3612.1	10017	7879.7
MOL_7618	PD1-PDL1.sdf	0.26	0.372	0.463	3689.7	10017	7869.4
MOL_7619	PD1-PDL1.sdf	0.277	0.391	0.486	3876.8	10017	7869.7
MOL_7620	PD1-PDL1.sdf	0.181	0.276	0.343	2739.3	10017	7873
MOL_7621	PD1-PDL1.sdf	0.295	0.411	0.511	4073.4	10017	7866.2
MOL_7622	PD1-PDL1.sdf	0.223	0.3	0.462	2951.4	10017	6194.3
MOL_7623	PD1-PDL1.sdf	0.223	0.301	0.463	2958.1	10017	6196.7
MOL_7624	PD1-PDL1.sdf	0.218	0.296	0.454	2912.1	10017	6231
MOL_7625	PD1-PDL1.sdf	0.258	0.34	0.519	3337.8	10017	6236.8
MOL_7626	PD1-PDL1.sdf	0.278	0.36	0.55	3534	10017	6240.3
MOL_7627	PD1-PDL1.sdf	0.221	0.299	0.458	2939.6	10017	6234
MOL_7628	PD1-PDL1.sdf	0.238	0.318	0.486	3122.7	10017	6239.4
MOL_7629	PD1-PDL1.sdf	0.255	0.336	0.514	3298.3	10017	6231.5
MOL_7630	PD1-PDL1.sdf	0.171	0.242	0.37	2374.7	10017	6234.3
MOL_7631	PD1-PDL1.sdf	0.199	0.295	0.378	2923.3	10017	7616.8
MOL_7632	PD1-PDL1.sdf	0.197	0.294	0.375	2909.3	10017	7636
MOL_7633	PD1-PDL1.sdf	0.205	0.303	0.387	2994.1	10017	7617.4
MOL_7634	PD1-PDL1.sdf	0.288	0.399	0.511	3944.7	10017	7604.9
MOL_7635	PD1-PDL1.sdf	0.274	0.382	0.491	3783	10017	7585.7
MOL_7636	PD1-PDL1.sdf	0.286	0.395	0.508	3908.7	10017	7564.8
MOL_7637	PD1-PDL1.sdf	0.188	0.282	0.362	2790.7	10017	7591.7
MOL_7638	PD1-PDL1.sdf	0.239	0.343	0.44	3398.1	10017	7599.2
MOL_7639	PD1-PDL1.sdf	0.265	0.373	0.478	3691.3	10017	7598.6
MOL_7640	PD1-PDL1.sdf	0.266	0.374	0.479	3701	10017	7601.5
MOL_7641	PD1-PDL1.sdf	0.217	0.321	0.401	3183.3	10017	7830.1
MOL_7642	PD1-PDL1.sdf	0.288	0.403	0.502	3989.7	10017	7836.6
MOL_7643	PD1-PDL1.sdf	0.212	0.315	0.393	3123.9	10017	7838.1
MOL_7644	PD1-PDL1.sdf	0.149	0.233	0.292	2307.4	10017	7804.2
MOL_7645	PD1-PDL1.sdf	0.299	0.414	0.518	4102.3	10017	7812.8
MOL_7646	PD1-PDL1.sdf	0.246	0.356	0.445	3525.5	10017	7818.8
MOL_7647	PD1-PDL1.sdf	0.23	0.336	0.42	3330.3	10017	7812.3
MOL_7648	PD1-PDL1.sdf	0.282	0.395	0.495	3912.1	10017	7791
MOL_7649	PD1-PDL1.sdf	0.31	0.427	0.533	4225.4	10017	7817.9
MOL_7650	PD1-PDL1.sdf	0.271	0.384	0.48	3801.8	10017	7809.7
MOL_7651	PD1-PDL1.sdf	0.241	0.346	0.441	3423.7	10017	7639.2
MOL_7652	PD1-PDL1.sdf	0.293	0.404	0.515	3995.1	10017	7636
MOL_7653	PD1-PDL1.sdf	0.283	0.393	0.502	3890.1	10017	7637.4
MOL_7654	PD1-PDL1.sdf	0.254	0.362	0.461	3580.9	10017	7641.3
MOL_7655	PD1-PDL1.sdf	0.302	0.413	0.528	4086.8	10017	7623.1
MOL_7656	PD1-PDL1.sdf	0.267	0.375	0.48	3713.6	10017	7615.6
MOL_7657	PD1-PDL1.sdf	0.249	0.355	0.454	3511.8	10017	7618.5
MOL_7658	PD1-PDL1.sdf	0.278	0.388	0.495	3836.1	10017	7626
MOL_7659	PD1-PDL1.sdf	0.27	0.379	0.485	3752.1	10017	7624.4
MOL_7660	PD1-PDL1.sdf	0.239	0.322	0.481	3171.1	10017	6417
MOL_7661	PD1-PDL1.sdf	0.283	0.369	0.55	3629.7	10017	6423.3
MOL_7662	PD1-PDL1.sdf	0.301	0.386	0.576	3800.1	10017	6411.7
MOL_7663	PD1-PDL1.sdf	0.3	0.385	0.576	3790.9	10017	6405.4
MOL_7664	PD1-PDL1.sdf	0.293	0.378	0.566	3719.7	10017	6390.6
MOL_7665	PD1-PDL1.sdf	0.232	0.315	0.467	3101.3	10017	6463.3
MOL_7666	PD1-PDL1.sdf	0.251	0.336	0.498	3310.8	10017	6467
MOL_7667	PD1-PDL1.sdf	0.248	0.332	0.493	3270.3	10017	6457.2
MOL_7668	PD1-PDL1.sdf	0.273	0.359	0.532	3530.2	10017	6464
MOL_7669	PD1-PDL1.sdf	0.303	0.389	0.578	3823.9	10017	6438.2
MOL_7670	PD1-PDL1.sdf	0.276	0.362	0.536	3561.9	10017	6462.6
MOL_7671	PD1-PDL1.sdf	0.237	0.321	0.476	3160.6	10017	6463.6
MOL_7672	PD1-PDL1.sdf	0.233	0.316	0.468	3112.6	10017	6467.4
MOL_7673	PD1-PDL1.sdf	0.205	0.285	0.422	2799.4	10017	6455.4
MOL_7674	PD1-PDL1.sdf	0.296	0.382	0.567	3761.8	10017	6452.6
MOL_7675	PD1-PDL1.sdf	0.235	0.319	0.472	3134.3	10017	6458
MOL_7676	PD1-PDL1.sdf	0.24	0.324	0.481	3187.8	10017	6442.2
MOL_7677	PD1-PDL1.sdf	0.278	0.365	0.537	3590.7	10017	6509.7
MOL_7678	PD1-PDL1.sdf	0.27	0.357	0.526	3511.2	10017	6499.1
MOL_7679	PD1-PDL1.sdf	0.223	0.306	0.45	3009.1	10017	6509.5
MOL_7680	PD1-PDL1.sdf	0.212	0.288	0.446	2832	10017	6163.9
MOL_7681	PD1-PDL1.sdf	0.22	0.298	0.46	2923.6	10017	6167.6
MOL_7682	PD1-PDL1.sdf	0.216	0.293	0.452	2877.8	10017	6171.5
MOL_7683	PD1-PDL1.sdf	0.186	0.258	0.4	2537.6	10017	6145.7
MOL_7684	PD1-PDL1.sdf	0.218	0.294	0.456	2892.7	10017	6148
MOL_7685	PD1-PDL1.sdf	0.266	0.346	0.536	3401.1	10017	6152.9
MOL_7686	PD1-PDL1.sdf	0.213	0.289	0.448	2840.7	10017	6151
MOL_7687	PD1-PDL1.sdf	0.213	0.29	0.448	2844.9	10017	6154.7
MOL_7688	PD1-PDL1.sdf	0.244	0.323	0.502	3169.5	10017	6118.5
MOL_7689	PD1-PDL1.sdf	0.253	0.35	0.477	3455.1	10017	7101.9
MOL_7690	PD1-PDL1.sdf	0.186	0.272	0.37	2682.7	10017	7101.4
MOL_7691	PD1-PDL1.sdf	0.266	0.365	0.497	3600.6	10017	7101.7
MOL_7692	PD1-PDL1.sdf	0.25	0.347	0.472	3422.5	10017	7106.1
MOL_7693	PD1-PDL1.sdf	0.247	0.344	0.467	3391	10017	7111.5
MOL_7694	PD1-PDL1.sdf	0.182	0.267	0.364	2639.3	10017	7111.7
MOL_7695	PD1-PDL1.sdf	0.247	0.344	0.468	3397.8	10017	7109.6
MOL_7696	PD1-PDL1.sdf	0.267	0.366	0.498	3612.7	10017	7114.1
MOL_7697	PD1-PDL1.sdf	0.205	0.314	0.37	3120.4	10017	8340.1
MOL_7698	PD1-PDL1.sdf	0.254	0.374	0.441	3718.6	10017	8352.9
MOL_7699	PD1-PDL1.sdf	0.182	0.285	0.335	2828.1	10017	8354
MOL_7700	PD1-PDL1.sdf	0.26	0.381	0.45	3788.4	10017	8341.9
MOL_7701	PD1-PDL1.sdf	0.224	0.338	0.399	3362.4	10017	8350.5
MOL_7702	PD1-PDL1.sdf	0.274	0.397	0.468	3944.7	10017	8350.6
MOL_7703	PD1-PDL1.sdf	0.235	0.352	0.414	3492.3	10017	8350.4
MOL_7704	PD1-PDL1.sdf	0.275	0.399	0.469	3963.2	10017	8368.6
MOL_7705	PD1-PDL1.sdf	0.245	0.364	0.429	3612.8	10017	8344.2
MOL_7706	PD1-PDL1.sdf	0.293	0.405	0.515	4008.8	10017	7673.3
MOL_7707	PD1-PDL1.sdf	0.227	0.331	0.419	3281.8	10017	7713.9
MOL_7708	PD1-PDL1.sdf	0.226	0.33	0.419	3264.8	10017	7677.1
MOL_7709	PD1-PDL1.sdf	0.154	0.239	0.303	2367.7	10017	7696.2
MOL_7710	PD1-PDL1.sdf	0.241	0.347	0.442	3430.5	10017	7641.2
MOL_7711	PD1-PDL1.sdf	0.174	0.265	0.337	2618.3	10017	7643.3
MOL_7712	PD1-PDL1.sdf	0.182	0.275	0.349	2719.4	10017	7684.2
MOL_7713	PD1-PDL1.sdf	0.234	0.339	0.429	3355.4	10017	7699.9
MOL_7714	PD1-PDL1.sdf	0.247	0.354	0.449	3505.6	10017	7686.7
MOL_7715	PD1-PDL1.sdf	0.223	0.325	0.414	3222.2	10017	7673.2
MOL_7716	PD1-PDL1.sdf	0.229	0.282	0.553	2745.5	10017	4697.4
MOL_7717	PD1-PDL1.sdf	0.241	0.294	0.576	2862.4	10017	4704.1
MOL_7718	PD1-PDL1.sdf	0.234	0.286	0.562	2793	10017	4706.7
MOL_7719	PD1-PDL1.sdf	0.264	0.315	0.62	3068.5	10017	4686.4
MOL_7720	PD1-PDL1.sdf	0.211	0.263	0.518	2566.3	10017	4689.9
MOL_7721	PD1-PDL1.sdf	0.205	0.256	0.504	2496.5	10017	4683.2
MOL_7722	PD1-PDL1.sdf	0.205	0.256	0.504	2497.5	10017	4687.2
MOL_7723	PD1-PDL1.sdf	0.326	0.429	0.576	4240.2	10017	7221.3
MOL_7724	PD1-PDL1.sdf	0.226	0.322	0.432	3178.9	10017	7222
MOL_7725	PD1-PDL1.sdf	0.33	0.432	0.581	4271.6	10017	7212.7
MOL_7726	PD1-PDL1.sdf	0.267	0.368	0.494	3631.8	10017	7210
MOL_7727	PD1-PDL1.sdf	0.203	0.294	0.396	2907.3	10017	7195.8
MOL_7728	PD1-PDL1.sdf	0.239	0.336	0.453	3318.4	10017	7180.2
MOL_7729	PD1-PDL1.sdf	0.21	0.302	0.408	2985.7	10017	7172.4
MOL_7730	PD1-PDL1.sdf	0.211	0.303	0.409	2995.2	10017	7173.6
MOL_7731	PD1-PDL1.sdf	0.269	0.37	0.499	3649	10017	7177.4
MOL_7732	PD1-PDL1.sdf	0.191	0.293	0.353	2903.4	10017	8121.8
MOL_7733	PD1-PDL1.sdf	0.223	0.334	0.403	3310.3	10017	8122.6
MOL_7734	PD1-PDL1.sdf	0.188	0.289	0.349	2866	10017	8121.1
MOL_7735	PD1-PDL1.sdf	0.326	0.45	0.543	4460.2	10017	8111.8
MOL_7736	PD1-PDL1.sdf	0.238	0.351	0.424	3479.3	10017	8107.5
MOL_7737	PD1-PDL1.sdf	0.198	0.302	0.365	2996.4	10017	8105.1
MOL_7738	PD1-PDL1.sdf	0.279	0.398	0.482	3953.3	10017	8105.7
MOL_7739	PD1-PDL1.sdf	0.194	0.297	0.36	2950.3	10017	8105.6
MOL_7740	PD1-PDL1.sdf	0.247	0.361	0.437	3586.7	10017	8115.4
MOL_7741	PD1-PDL1.sdf	0.218	0.301	0.443	2963.7	10017	6518.2
MOL_7742	PD1-PDL1.sdf	0.246	0.331	0.487	3262.6	10017	6524.7
MOL_7743	PD1-PDL1.sdf	0.263	0.349	0.514	3439.5	10017	6521.7
MOL_7744	PD1-PDL1.sdf	0.262	0.348	0.517	3421.3	10017	6443.7
MOL_7745	PD1-PDL1.sdf	0.228	0.311	0.461	3056.6	10017	6451.1
MOL_7746	PD1-PDL1.sdf	0.262	0.348	0.513	3426.3	10017	6509.4
MOL_7747	PD1-PDL1.sdf	0.307	0.395	0.581	3882.6	10017	6509.5
MOL_7748	PD1-PDL1.sdf	0.234	0.307	0.496	3014.2	10017	5870.4
MOL_7749	PD1-PDL1.sdf	0.215	0.287	0.463	2812.9	10017	5872.7
MOL_7750	PD1-PDL1.sdf	0.215	0.287	0.463	2812.8	10017	5869.8
MOL_7751	PD1-PDL1.sdf	0.291	0.365	0.589	3577.7	10017	5862.2
MOL_7752	PD1-PDL1.sdf	0.293	0.367	0.594	3596.3	10017	5841.8
MOL_7753	PD1-PDL1.sdf	0.257	0.331	0.536	3247.7	10017	5855
MOL_7754	PD1-PDL1.sdf	0.216	0.288	0.465	2821	10017	5855.5
MOL_7755	PD1-PDL1.sdf	0.216	0.275	0.504	2685.6	10017	5076.9
MOL_7756	PD1-PDL1.sdf	0.228	0.287	0.526	2799.2	10017	5074.7
MOL_7757	PD1-PDL1.sdf	0.264	0.323	0.593	3152	10017	5072.5
MOL_7758	PD1-PDL1.sdf	0.256	0.315	0.579	3078.8	10017	5071.1
MOL_7759	PD1-PDL1.sdf	0.276	0.334	0.613	3266.2	10017	5082.3
MOL_7760	PD1-PDL1.sdf	0.232	0.291	0.533	2843.9	10017	5084.3
MOL_7761	PD1-PDL1.sdf	0.284	0.342	0.626	3337.3	10017	5080.3
MOL_7762	PD1-PDL1.sdf	0.288	0.346	0.634	3380.1	10017	5081.7
MOL_7763	PD1-PDL1.sdf	0.219	0.306	0.434	3018.2	10017	6787.2
MOL_7764	PD1-PDL1.sdf	0.207	0.292	0.414	2882.2	10017	6795.2
MOL_7765	PD1-PDL1.sdf	0.229	0.318	0.45	3133.7	10017	6799.2
MOL_7766	PD1-PDL1.sdf	0.231	0.32	0.454	3155.6	10017	6783.2
MOL_7767	PD1-PDL1.sdf	0.296	0.39	0.553	3840.9	10017	6783.1
MOL_7768	PD1-PDL1.sdf	0.243	0.334	0.474	3288.6	10017	6783.6
MOL_7769	PD1-PDL1.sdf	0.328	0.421	0.598	4147.2	10017	6769.8
MOL_7770	PD1-PDL1.sdf	0.261	0.353	0.502	3476.1	10017	6762.8
MOL_7771	PD1-PDL1.sdf	0.292	0.387	0.545	3814.1	10017	6845.6
MOL_7772	PD1-PDL1.sdf	0.206	0.293	0.408	2886.9	10017	6915.3
MOL_7773	PD1-PDL1.sdf	0.269	0.364	0.508	3593.4	10017	6915.1
MOL_7774	PD1-PDL1.sdf	0.223	0.313	0.438	3082.6	10017	6873.2
MOL_7775	PD1-PDL1.sdf	0.227	0.318	0.443	3133.3	10017	6916.2
MOL_7776	PD1-PDL1.sdf	0.265	0.358	0.503	3533.7	10017	6861.3
MOL_7777	PD1-PDL1.sdf	0.199	0.285	0.399	2811.6	10017	6898.7
MOL_7778	PD1-PDL1.sdf	0.237	0.328	0.459	3236.5	10017	6895.1
MOL_7779	PD1-PDL1.sdf	0.268	0.363	0.507	3578.3	10017	6898
MOL_7780	PD1-PDL1.sdf	0.285	0.381	0.532	3756.4	10017	6909.5
MOL_7781	PD1-PDL1.sdf	0.228	0.308	0.467	3024.1	10017	6282.3
MOL_7782	PD1-PDL1.sdf	0.297	0.38	0.576	3731.6	10017	6288.8
MOL_7783	PD1-PDL1.sdf	0.244	0.326	0.494	3201.6	10017	6292.9
MOL_7784	PD1-PDL1.sdf	0.246	0.325	0.502	3194.4	10017	6174.1
MOL_7785	PD1-PDL1.sdf	0.195	0.27	0.411	2651.6	10017	6264.1
MOL_7786	PD1-PDL1.sdf	0.29	0.373	0.567	3664.1	10017	6273.2
MOL_7787	PD1-PDL1.sdf	0.244	0.325	0.495	3198.4	10017	6271.7
MOL_7788	PD1-PDL1.sdf	0.275	0.357	0.544	3512.9	10017	6270.8
MOL_7789	PD1-PDL1.sdf	0.324	0.401	0.627	3934.9	10017	6073.8
MOL_7790	PD1-PDL1.sdf	0.259	0.337	0.527	3305.6	10017	6075.5
MOL_7791	PD1-PDL1.sdf	0.274	0.353	0.552	3463.8	10017	6080
MOL_7792	PD1-PDL1.sdf	0.234	0.311	0.487	3053	10017	6075.4
MOL_7793	PD1-PDL1.sdf	0.25	0.327	0.513	3212.7	10017	6061.9
MOL_7794	PD1-PDL1.sdf	0.227	0.303	0.475	2974.2	10017	6060.6
MOL_7795	PD1-PDL1.sdf	0.281	0.359	0.563	3523.9	10017	6064.5
MOL_7796	PD1-PDL1.sdf	0.183	0.254	0.398	2491.3	10017	6065.5
MOL_7797	PD1-PDL1.sdf	0.276	0.354	0.555	3476.5	10017	6062.9
MOL_7798	PD1-PDL1.sdf	0.264	0.377	0.468	3731.9	10017	7872.8
MOL_7799	PD1-PDL1.sdf	0.26	0.372	0.462	3689.7	10017	7876.1
MOL_7800	PD1-PDL1.sdf	0.263	0.376	0.466	3722.2	10017	7878.5
MOL_7801	PD1-PDL1.sdf	0.282	0.396	0.495	3923.6	10017	7818.1
MOL_7802	PD1-PDL1.sdf	0.201	0.302	0.376	2992.9	10017	7862
MOL_7803	PD1-PDL1.sdf	0.318	0.436	0.542	4316.5	10017	7860.1
MOL_7804	PD1-PDL1.sdf	0.283	0.398	0.495	3946.2	10017	7866.6
MOL_7805	PD1-PDL1.sdf	0.21	0.313	0.389	3100.1	10017	7858.2
MOL_7806	PD1-PDL1.sdf	0.272	0.386	0.48	3826.8	10017	7862.9
MOL_7807	PD1-PDL1.sdf	0.223	0.33	0.406	3275.4	10017	7960.9
MOL_7808	PD1-PDL1.sdf	0.223	0.331	0.407	3279.8	10017	7949.8
MOL_7809	PD1-PDL1.sdf	0.254	0.367	0.452	3640.5	10017	7949.1
MOL_7810	PD1-PDL1.sdf	0.292	0.41	0.504	4060.4	10017	7952.8
MOL_7811	PD1-PDL1.sdf	0.246	0.358	0.44	3547.5	10017	7952.5
MOL_7812	PD1-PDL1.sdf	0.253	0.366	0.45	3625	10017	7952.4
MOL_7813	PD1-PDL1.sdf	0.263	0.377	0.465	3739.7	10017	7947.3
MOL_7814	PD1-PDL1.sdf	0.234	0.343	0.423	3405.1	10017	7949.6
MOL_7815	PD1-PDL1.sdf	0.226	0.334	0.411	3307.8	10017	7945.5
MOL_7816	PD1-PDL1.sdf	0.255	0.315	0.571	3075.3	10017	5139.1
MOL_7817	PD1-PDL1.sdf	0.24	0.3	0.545	2931.7	10017	5135.2
MOL_7818	PD1-PDL1.sdf	0.267	0.327	0.593	3195.7	10017	5144.7
MOL_7819	PD1-PDL1.sdf	0.246	0.306	0.557	2988.3	10017	5116.8
MOL_7820	PD1-PDL1.sdf	0.255	0.315	0.574	3074.6	10017	5114
MOL_7821	PD1-PDL1.sdf	0.259	0.318	0.581	3111.4	10017	5114.1
MOL_7822	PD1-PDL1.sdf	0.241	0.301	0.546	2938.6	10017	5135.2
MOL_7823	PD1-PDL1.sdf	0.218	0.277	0.504	2707.8	10017	5125.7
MOL_7824	PD1-PDL1.sdf	0.244	0.304	0.554	2967.5	10017	5113.6
MOL_7825	PD1-PDL1.sdf	0.19	0.222	0.568	2146.1	10017	3447.5
MOL_7826	PD1-PDL1.sdf	0.193	0.225	0.577	2180.4	10017	3447.6
MOL_7827	PD1-PDL1.sdf	0.199	0.231	0.592	2238.6	10017	3451.3
MOL_7828	PD1-PDL1.sdf	0.191	0.222	0.57	2155.6	10017	3450.7
MOL_7829	PD1-PDL1.sdf	0.186	0.218	0.56	2115.7	10017	3451.7
MOL_7830	PD1-PDL1.sdf	0.189	0.221	0.566	2137.4	10017	3450.4
MOL_7831	PD1-PDL1.sdf	0.209	0.281	0.448	2753.8	10017	5941.3
MOL_7832	PD1-PDL1.sdf	0.2	0.271	0.433	2663.4	10017	5945.2
MOL_7833	PD1-PDL1.sdf	0.273	0.349	0.557	3423.3	10017	5945
MOL_7834	PD1-PDL1.sdf	0.272	0.348	0.556	3413.7	10017	5941.1
MOL_7835	PD1-PDL1.sdf	0.338	0.409	0.66	4012.4	10017	5868.3
MOL_7836	PD1-PDL1.sdf	0.177	0.245	0.392	2400.4	10017	5926.2
MOL_7837	PD1-PDL1.sdf	0.176	0.243	0.392	2381.3	10017	5868.3
MOL_7838	PD1-PDL1.sdf	0.188	0.257	0.411	2524.3	10017	5930.4
MOL_7839	PD1-PDL1.sdf	0.209	0.284	0.442	2786.6	10017	6104.9
MOL_7840	PD1-PDL1.sdf	0.213	0.287	0.451	2820.8	10017	6053
MOL_7841	PD1-PDL1.sdf	0.282	0.36	0.566	3536.7	10017	6051.6
MOL_7842	PD1-PDL1.sdf	0.282	0.361	0.564	3544	10017	6090.8
MOL_7843	PD1-PDL1.sdf	0.15	0.214	0.337	2097.4	10017	6033.3
MOL_7844	PD1-PDL1.sdf	0.225	0.301	0.473	2950.4	10017	6033.7
MOL_7845	PD1-PDL1.sdf	0.242	0.318	0.501	3124.5	10017	6033.9
MOL_7846	PD1-PDL1.sdf	0.243	0.319	0.503	3135.9	10017	6037.6
MOL_7847	PD1-PDL1.sdf	0.225	0.3	0.473	2949.4	10017	6033.7
MOL_7848	PD1-PDL1.sdf	0.254	0.353	0.476	3483.5	10017	7171.2
MOL_7849	PD1-PDL1.sdf	0.245	0.342	0.462	3378.4	10017	7167.8
MOL_7850	PD1-PDL1.sdf	0.293	0.394	0.533	3887.3	10017	7154.2
MOL_7851	PD1-PDL1.sdf	0.276	0.376	0.509	3717	10017	7154.2
MOL_7852	PD1-PDL1.sdf	0.264	0.363	0.491	3584.3	10017	7153.2
MOL_7853	PD1-PDL1.sdf	0.286	0.387	0.524	3822.2	10017	7153.3
MOL_7854	PD1-PDL1.sdf	0.228	0.322	0.439	3182	10017	7097.3
MOL_7855	PD1-PDL1.sdf	0.227	0.322	0.436	3180.1	10017	7144.2
MOL_7856	PD1-PDL1.sdf	0.188	0.253	0.423	2475.5	10017	5634.5
MOL_7857	PD1-PDL1.sdf	0.256	0.325	0.545	3187.8	10017	5633.7
MOL_7858	PD1-PDL1.sdf	0.202	0.268	0.45	2624.6	10017	5613.4
MOL_7859	PD1-PDL1.sdf	0.2	0.265	0.446	2599.8	10017	5612.6
MOL_7860	PD1-PDL1.sdf	0.199	0.264	0.444	2591	10017	5612.3
MOL_7861	PD1-PDL1.sdf	0.222	0.289	0.486	2835.2	10017	5617.1
MOL_7862	PD1-PDL1.sdf	0.184	0.248	0.417	2431.3	10017	5614.1
MOL_7863	PD1-PDL1.sdf	0.248	0.349	0.463	3447	10017	7310.8
MOL_7864	PD1-PDL1.sdf	0.274	0.377	0.5	3721.9	10017	7313.2
MOL_7865	PD1-PDL1.sdf	0.207	0.3	0.4	2965.2	10017	7285
MOL_7866	PD1-PDL1.sdf	0.236	0.335	0.445	3307.7	10017	7290.1
MOL_7867	PD1-PDL1.sdf	0.207	0.3	0.4	2968.1	10017	7293
MOL_7868	PD1-PDL1.sdf	0.205	0.299	0.397	2950.2	10017	7294.3
MOL_7869	PD1-PDL1.sdf	0.197	0.287	0.384	2838	10017	7259.3
MOL_7870	PD1-PDL1.sdf	0.187	0.275	0.367	2720.8	10017	7269.9
MOL_7871	PD1-PDL1.sdf	0.247	0.347	0.462	3426.3	10017	7275.1
MOL_7872	PD1-PDL1.sdf	0.222	0.318	0.424	3146	10017	7281.3
MOL_7873	PD1-PDL1.sdf	0.213	0.322	0.385	3201	10017	8214
MOL_7874	PD1-PDL1.sdf	0.237	0.352	0.42	3492.1	10017	8217.6
MOL_7875	PD1-PDL1.sdf	0.227	0.34	0.406	3379.6	10017	8240.9
MOL_7876	PD1-PDL1.sdf	0.195	0.3	0.359	2980.1	10017	8222.8
MOL_7877	PD1-PDL1.sdf	0.207	0.315	0.377	3127.8	10017	8201.7
MOL_7878	PD1-PDL1.sdf	0.289	0.411	0.492	4083.2	10017	8206.4
MOL_7879	PD1-PDL1.sdf	0.282	0.404	0.483	4007.4	10017	8207.4
MOL_7880	PD1-PDL1.sdf	0.284	0.406	0.486	4033	10017	8204.3
MOL_7881	PD1-PDL1.sdf	0.193	0.297	0.355	2946.6	10017	8200.3
MOL_7882	PD1-PDL1.sdf	0.357	0.473	0.593	4681.7	10017	7782.2
MOL_7883	PD1-PDL1.sdf	0.176	0.269	0.338	2666	10017	7774
MOL_7884	PD1-PDL1.sdf	0.222	0.326	0.41	3231.8	10017	7772.7
MOL_7885	PD1-PDL1.sdf	0.212	0.314	0.396	3112.8	10017	7756.8
MOL_7886	PD1-PDL1.sdf	0.188	0.284	0.357	2808.2	10017	7762.3
MOL_7887	PD1-PDL1.sdf	0.208	0.309	0.388	3060	10017	7770.4
MOL_7888	PD1-PDL1.sdf	0.241	0.348	0.438	3450.9	10017	7768.8
MOL_7889	PD1-PDL1.sdf	0.202	0.302	0.379	2988.5	10017	7762.4
MOL_7890	PD1-PDL1.sdf	0.272	0.384	0.483	3804.1	10017	7768.5
MOL_7891	PD1-PDL1.sdf	0.205	0.302	0.391	2985.7	10017	7519.8
MOL_7892	PD1-PDL1.sdf	0.224	0.324	0.42	3208.4	10017	7507.6
MOL_7893	PD1-PDL1.sdf	0.177	0.266	0.345	2635.4	10017	7510.3
MOL_7894	PD1-PDL1.sdf	0.202	0.298	0.386	2949.3	10017	7517.4
MOL_7895	PD1-PDL1.sdf	0.23	0.331	0.43	3272.3	10017	7492
MOL_7896	PD1-PDL1.sdf	0.201	0.297	0.385	2933.7	10017	7491.6
MOL_7897	PD1-PDL1.sdf	0.214	0.312	0.405	3088.4	10017	7507.1
MOL_7898	PD1-PDL1.sdf	0.244	0.348	0.451	3439.6	10017	7504.8
MOL_7899	PD1-PDL1.sdf	0.256	0.361	0.469	3574.1	10017	7499.2
MOL_7900	PD1-PDL1.sdf	0.181	0.27	0.355	2670.6	10017	7402.1
MOL_7901	PD1-PDL1.sdf	0.195	0.288	0.378	2849.2	10017	7415.5
